# timestamp tx ty tz qx qy qz qw
2398 1.517873 -2.625812 3.648353 0.054092 -0.427615 -0.327192 0.840931
2399 1.513280 -2.627271 3.648891 0.054481 -0.426865 -0.326357 0.841611
2400 1.508688 -2.628731 3.649430 0.054875 -0.426115 -0.325520 0.842289
2401 1.504095 -2.630190 3.649968 0.055274 -0.425366 -0.324682 0.842965
2402 1.499503 -2.631649 3.650506 0.055678 -0.424619 -0.323843 0.843638
2403 1.494910 -2.633108 3.651045 0.056086 -0.423874 -0.323003 0.844307
2404 1.490317 -2.634568 3.651583 0.056499 -0.423132 -0.322163 0.844972
2405 1.485724 -2.636027 3.652121 0.056918 -0.422395 -0.321324 0.845632
2406 1.481132 -2.637486 3.652660 0.057340 -0.421661 -0.320486 0.846287
2407 1.476539 -2.638946 3.653198 0.057768 -0.420934 -0.319649 0.846937
2408 1.471948 -2.640405 3.653736 0.058200 -0.420212 -0.318815 0.847580
2409 1.467355 -2.641864 3.654275 0.058637 -0.419497 -0.317984 0.848216
2410 1.462762 -2.643324 3.654813 0.059079 -0.418789 -0.317156 0.848845
2411 1.458170 -2.644783 3.655351 0.059526 -0.418090 -0.316331 0.849466
2412 1.453608 -2.646304 3.655976 0.059977 -0.417400 -0.315511 0.850078
2413 1.449048 -2.647825 3.656602 0.060433 -0.416719 -0.314696 0.850682
2414 1.444486 -2.649348 3.657228 0.060894 -0.416049 -0.313887 0.851276
2415 1.439926 -2.650870 3.657855 0.061359 -0.415390 -0.313083 0.851860
2416 1.435365 -2.652392 3.658481 0.061830 -0.414744 -0.312285 0.852433
2417 1.430805 -2.653914 3.659107 0.062304 -0.414110 -0.311495 0.852996
2418 1.426243 -2.655436 3.659734 0.062784 -0.413489 -0.310712 0.853547
2419 1.421683 -2.656958 3.660360 0.063268 -0.412883 -0.309937 0.854086
2420 1.417122 -2.658481 3.660987 0.063757 -0.412292 -0.309171 0.854613
2421 1.412561 -2.660003 3.661613 0.064250 -0.411717 -0.308414 0.855127
2422 1.408000 -2.661525 3.662239 0.064748 -0.411158 -0.307666 0.855627
2423 1.403439 -2.663047 3.662866 0.065251 -0.410617 -0.306929 0.856114
2424 1.398878 -2.664570 3.663492 0.065758 -0.410094 -0.306202 0.856586
2425 1.394318 -2.666092 3.664119 0.066270 -0.409590 -0.305486 0.857043
2426 1.389757 -2.667614 3.664745 0.066786 -0.409105 -0.304782 0.857485
2427 1.385196 -2.669136 3.665371 0.067307 -0.408641 -0.304090 0.857911
2428 1.380635 -2.670658 3.665998 0.067832 -0.408198 -0.303411 0.858321
2429 1.376074 -2.672180 3.666624 0.068361 -0.407778 -0.302745 0.858714
2430 1.371513 -2.673703 3.667250 0.068895 -0.407380 -0.302093 0.859089
2431 1.366953 -2.675224 3.667877 0.069434 -0.407006 -0.301455 0.859447
2432 1.362392 -2.676747 3.668503 0.069976 -0.406656 -0.300832 0.859787
2433 1.357831 -2.678269 3.669129 0.070523 -0.406332 -0.300224 0.860108
2434 1.353271 -2.679791 3.669756 0.071075 -0.406033 -0.299632 0.860410
2435 1.348710 -2.681313 3.670382 0.071630 -0.405762 -0.299056 0.860693
2436 1.344149 -2.682835 3.671009 0.072190 -0.405518 -0.298497 0.860955
2437 1.339588 -2.684357 3.671635 0.072753 -0.405302 -0.297955 0.861197
2438 1.335049 -2.685919 3.672316 0.073321 -0.405116 -0.297431 0.861417
2439 1.330524 -2.687509 3.673035 0.073893 -0.404960 -0.296925 0.861616
2440 1.326001 -2.689098 3.673754 0.074469 -0.404834 -0.296438 0.861794
2441 1.321476 -2.690688 3.674473 0.075049 -0.404740 -0.295970 0.861948
2442 1.316952 -2.692277 3.675191 0.075633 -0.404679 -0.295521 0.862080
2443 1.312429 -2.693866 3.675910 0.076220 -0.404651 -0.295092 0.862188
2444 1.307904 -2.695455 3.676629 0.076812 -0.404657 -0.294684 0.862272
2445 1.303380 -2.697045 3.677348 0.077407 -0.404698 -0.294297 0.862332
2446 1.298856 -2.698635 3.678067 0.078005 -0.404774 -0.293932 0.862367
2447 1.294332 -2.700224 3.678786 0.078608 -0.404887 -0.293588 0.862376
2448 1.289808 -2.701813 3.679505 0.079214 -0.405037 -0.293267 0.862360
2449 1.285283 -2.703403 3.680224 0.079823 -0.405226 -0.292968 0.862317
2450 1.280759 -2.704992 3.680943 0.080436 -0.405434 -0.292680 0.862260
2451 1.276235 -2.706582 3.681662 0.081054 -0.405644 -0.292389 0.862202
2452 1.271712 -2.708171 3.682381 0.081676 -0.405854 -0.292096 0.862143
2453 1.267187 -2.709761 3.683100 0.082301 -0.406066 -0.291802 0.862084
2454 1.262664 -2.711350 3.683819 0.082929 -0.406278 -0.291506 0.862024
2455 1.258140 -2.712939 3.684537 0.083558 -0.406491 -0.291210 0.861963
2456 1.253615 -2.714529 3.685257 0.084189 -0.406704 -0.290912 0.861902
2457 1.249091 -2.716118 3.685975 0.084819 -0.406917 -0.290614 0.861840
2458 1.244567 -2.717708 3.686694 0.085450 -0.407129 -0.290317 0.861777
2459 1.240043 -2.719297 3.687413 0.086079 -0.407341 -0.290019 0.861715
2460 1.235519 -2.720887 3.688132 0.086706 -0.407552 -0.289723 0.861652
2461 1.230995 -2.722476 3.688851 0.087332 -0.407762 -0.289427 0.861589
2462 1.226471 -2.724065 3.689570 0.087953 -0.407971 -0.289132 0.861525
2463 1.221947 -2.725654 3.690289 0.088572 -0.408178 -0.288840 0.861462
2464 1.217422 -2.727244 3.691008 0.089185 -0.408384 -0.288549 0.861399
2465 1.212899 -2.728833 3.691727 0.089793 -0.408588 -0.288260 0.861336
2466 1.208374 -2.730423 3.692446 0.090396 -0.408789 -0.287975 0.861273
2467 1.203851 -2.732014 3.693167 0.090991 -0.408988 -0.287692 0.861210
2468 1.199368 -2.733674 3.693982 0.091580 -0.409185 -0.287412 0.861148
2469 1.194886 -2.735333 3.694795 0.092160 -0.409378 -0.287137 0.861086
2470 1.190403 -2.736992 3.695609 0.092731 -0.409569 -0.286865 0.861024
2471 1.185921 -2.738651 3.696423 0.093294 -0.409756 -0.286597 0.860964
2472 1.181438 -2.740310 3.697237 0.093846 -0.409940 -0.286335 0.860904
2473 1.176955 -2.741969 3.698050 0.094387 -0.410120 -0.286077 0.860844
2474 1.172472 -2.743629 3.698865 0.094916 -0.410296 -0.285824 0.860786
2475 1.167989 -2.745288 3.699678 0.095434 -0.410467 -0.285578 0.860729
2476 1.163506 -2.746947 3.700492 0.095938 -0.410635 -0.285337 0.860673
2477 1.159023 -2.748606 3.701306 0.096429 -0.410797 -0.285103 0.860618
2478 1.154541 -2.750265 3.702120 0.096905 -0.410955 -0.284876 0.860565
2479 1.150058 -2.751924 3.702934 0.097367 -0.411108 -0.284655 0.860512
2480 1.145576 -2.753583 3.703747 0.097812 -0.411255 -0.284442 0.860462
2481 1.141092 -2.755243 3.704561 0.098242 -0.411397 -0.284237 0.860413
2482 1.136610 -2.756902 3.705375 0.098654 -0.411533 -0.284040 0.860366
2483 1.132127 -2.758561 3.706189 0.099048 -0.411663 -0.283851 0.860321
2484 1.127644 -2.760220 3.707003 0.099424 -0.411787 -0.283671 0.860277
2485 1.123161 -2.761879 3.707816 0.099781 -0.411905 -0.283500 0.860236
2486 1.118678 -2.763539 3.708630 0.100118 -0.412016 -0.283339 0.860197
2487 1.114196 -2.765198 3.709444 0.100434 -0.412120 -0.283188 0.860160
2488 1.109714 -2.766857 3.710258 0.100729 -0.412217 -0.283046 0.860125
2489 1.105230 -2.768516 3.711072 0.101002 -0.412307 -0.282916 0.860093
2490 1.100748 -2.770175 3.711886 0.101252 -0.412389 -0.282796 0.860064
2491 1.096265 -2.771834 3.712699 0.101479 -0.412464 -0.282687 0.860037
2492 1.091782 -2.773494 3.713513 0.101682 -0.412530 -0.282590 0.860013
2493 1.087299 -2.775153 3.714327 0.101860 -0.412589 -0.282504 0.859992
2494 1.082816 -2.776812 3.715141 0.102012 -0.412639 -0.282431 0.859974
2495 1.078333 -2.778471 3.715955 0.102138 -0.412680 -0.282370 0.859959
2496 1.073851 -2.780130 3.716769 0.102238 -0.412713 -0.282323 0.859947
2497 1.069368 -2.781790 3.717583 0.102310 -0.412737 -0.282288 0.859939
2498 1.064885 -2.783449 3.718396 0.102354 -0.412751 -0.282267 0.859934
2499 1.060402 -2.785108 3.719210 0.102368 -0.412756 -0.282260 0.859932
